doc_type,subject_code,semester,interview_round,participant_role,participant_id,speaker,turn_index,text
tutor,31269,Spring,Third,tutor,SPR-P04,SPR-P04,97,"Yeah, for me, I had, I had a discussion, I repeated this several times to the students, that what is the objective of this task, because we would like to show you that, yeah, GenAI…how we can provide some information…but most of the time, the output from GenAI is very good, much better than the output of… even much better than the slides and lectures. You know? So this is the reason why I try to, give them some feedbacks about using the Gen AI, and even I showed… I showed them how to use GenAI to provide better answers. You know? But so what they provide at the end of the tutorial is different, because they try to make the output of Gen AI weaker. Interviewer: And that's probably one of the challenges that you encountered, but did you also saw a challenge related to, maybe, technical understanding of generative AI tools, or motivational…"
tutor,31269,Spring,Third,tutor,SPR-P04,SPR-P04,98,"No, because they are students from Faculty of Computer Science, I mean, their School of Computer Science, so they know, some concepts and details about the Gen AI, but maybe you will have different experience when you ask the students from other disciplines. Interviewer: Yeah. All right, thank you so much. We are now 59 minutes in. That's pretty much it. All the questions done. Thank you so much. 31269 Spring – Fifth Tutor Interview Interviewer: the recording. I hope it's okay that I record this session for data analysis purposes."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,99,"Yeah, all good. Interviewer: Beautiful. Interviewer: So maybe just as a quick introduction, this interview is here to reflect on your experience teaching in an AI-integrated subject, and we will explore your familiarity with GenAI tools and how they were used or observed during the semester. And your general thoughts on student engagement, ethical concerns and the support provided by UTS and other people within, UTS. And it's part of the first and further year experience grants, and as such, this study aims to better understand how students engage with AI-integrated assessments, and how they develop evaluative judgment skills for learning and reflections. And the ultimate goal is, based on the insights that we get out of this, study, to help shape future assessment strategies and curriculum improvements in BIS courses at UTS, similar to the one that you're tutoring this semester in 31269. And yeah, that's kind of, like, the broad overview."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,100,"Alright. Interviewer: Any questions before we start with, the interview?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,101,"No, I think it's all good, yeah, let's see how it goes. Interviewer: Okay, cool. Gonna be fine. Let me just get the first question and copy it into the chat. So… What was your level of familiarity with generative AI tools before teaching this subject?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,102,"I don't use that, like, the… I have experience of using this to, like, for, for my research purpose, I use that, not for teaching purpose, because usually students, they use it. So, for my research purpose, I use that. Not for modelling, but for, like, writing purpose, basically. Interviewer: And what specific tools are you using?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,103,"I basically used that, that Grammarly and, that, that another one was Quilt, called, Quilt Bot, thing, that, that was, QBolt, QBolt, I guess..That was… I used to use, but I never used ChatGPT for my, for my research purpose. Yeah, these two tools I usually used for… just for writing, like, you know, correcting the grammars and all those writing purposes, that's it. Interviewer: Okay, so how frequently do you use those, generative AI tools in your professional work for only research, you were saying?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,104,"that was for research, but no, I'm not doing research anymore. That's for my PhD, that was, mentioned, for writing purpose, basically. And for now, for teaching, sometimes I just, like, I use this tool for… for, like, formatting, some comments, or for, like, you know, just to…these days, I really don't use much, to be honest, yeah. Because the work I'm doing now is basically tutoring, so for this tutoring purpose, I really, just don't need to use any AI tool. Besides that like, teaching, like, we use that, Canvas, there are some Canvas integrated tools, that Subject Coordinator-31269 introduced, to us, like, to provide the feedback to students, with that voice and video. Those two I used, I tried to use, but I found it's a bit, like, you know, because you have to mark a lot of assignments…sometimes it's a bit time-consuming for me, instead of just putting… giving them comments, that's what, like, I used to do that. So, but I found that it's a bit, like, you know, time-consuming to do the videos and go through with that. Maybe if we do it for only a few submissions, or few assignments, that it might be, but, like, for me, I take a lot of classes, so I found that it's a bit time-consuming. Interviewer: Okay, and that's also a generative AI tool for the video recording?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,105,"That integrated tool, like, like, one is a speech, and another one is video. I tried that, speaking one, like, you speak, and then, it generates the…like, you know, the comments for you. Like, the same thing is translate… your voice and translate to the comments. Same thing, as a comment section for the students. That's what I used. I tried the video, but I found that these two are very time-consuming for me, just to be honest. So, I didn't, use that much. So Subject Coordinator-31269 asked… requested us, like, she showed us how to use these. As I just mentioned, like, I'm not following those. I… we just tried those, like, if we can use. But, as I just mentioned, I found those a bit time-consuming for me. I'm not used to it then, maybe that's why. So I'm just using, like, the general comments the way we used to do. Interviewer: And this tool is part of Canvas, or…"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,106,"Yes, Canvas is integrated tools. These two are integrated tools, part of Canvas. Interviewer: Okay. Then just to sum it up once more, so in general, you're not really using generative AI tools much, only some of them for wording and grammar purposes… you used to use them for research that you did during your PhD, and every now and then for tutorial preparations in regards to the content. You also review some of the grammar and wording through the mentioned generative AI tools, right?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,107,"Yes. Interviewer: Okay, so for administration and teaching itself, you don't really use generative AI tools?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,108,"Not really, because the subjects I'm teaching is very much, already well prepared by the coordinator, so it's not, like, I don't have much, like, input to prepare those things. Yeah, sometimes, I use, that, ChatGPT, not ChatGPT, I use mainly Google, Google, that's such that because I really don't really like that chat GPT, because I see it really brings up some weird stuff sometimes, which is not even relevant. So I just use the Google, just to cross-check that what I'm, like, thinking of, whether it is right or not, whether I'm on the right track or not, just for further reference. Interviewer: Okay, thank you. Next question. I'll just copy and paste it into the chat. Prior to this subject, had UTS provided you with any training, resources, or support on the ethical use of generative AI in education?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,109,"Not really. Interviewer: Okay, nothing that you can recall?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,110,"No, we had a, like, I attended some, like, training session, but that wasn't really based on this ethical use of generative AI. But last year, we had a… I can't remember that training session where, like, the… all the… all these teachers, I can recall, like, it was a big, like, huge, session for all the teachers. They were doing the presentation. I think Subject Coordinator-31269 also had her, like, this… this presentation, like, about this… using these generative AI tools in… in her subject, some research. They… the teachers, like, all the research going on, they had this presentation, how they are incorporating this generative AI. So this… that was not… that session was not only based on this generative AI, that was overall from the whole university, and the teachers had, like, some other resources, other research topic, so we could choose which session we want to use, we would like to go and see how it is using. So, from there, but it was a particular. I don't remember that I have used… I have, like, I have gone through with any specific training for tutors, like, to use it. Interviewer: It was more like a side, topic in this program for teaching staff, but it was not the main focus, right?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,111,"Yes, because that session was… that… that day was, for all the teachers, and they… they brought, like, they had the separate session for their research, showcase, so… and you could have choosen, I think Subject Coordinator-31269's one was also there. I can't remember whether this one was not. But, Subject Coordinator-31269 also had some, session, and some other teachers, like, other coordinator, I… I teach their subjects, I attended their session also. So they had, like, every…like, teachers, they had coordinators, they had different, different, like, research ground they used for their subject. But I remember that Mahera had one for this, using this AI tool in education. So that was, like, their showcase, they, they presented their research outcome, something like that, not a specific, training session. Interviewer: Okay. Thank you. What additional support or training… training would you like to see offered in the future, anything in mind?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,112,"Yes, I would like to… because it's always our concern that…. I would like to have session, training session, and that how we can really assess the student based on, like, because these days, I find that, like, you know, checking the assignments, and especially assignments, because during the tutorial, we can observe them, who is using what tools, but when they're working on the assignment, it's, like, it's their own time. So, it's really hard to check the assignment. It takes longer time than before, because you need to assess that whether it is really, like, you know, their own task, or, like, their AI tool generated. Because some very smart students, they, like, you know, they use this tool very smartly, but some other students, they don't know, or they just don't bother how to use it smartly. So it takes time to really assess that, like, whether it is their real, like, real task, or whether it is, like, you know, using the generative AI tools, because not always they provide the prompt and the details. They just said that no AI tool used…So, which is not right. So, yeah, I think it will be great if, like, you know, for the markers, basically, when we mark a task and assignment, if we get more insight into that, like, how we can really assess, and how we can really judge the students. How far they can go, because if we take it, like, they are not using it ethically, everyone will get zero. So… so I think that, yeah, that'll be… that'll be great if we can have some, like, you know session on that, like, how ethically they can use it or not. How far they can go, and as the assessor for us, also, like, how we… how critically we should also assess them, and how we can really approach that, whether it is, like, you know, done ethically orif it's not done ethically… how you can, approach them also… like, whether you should really consider this, like, you know, punish them, or, like, you know, to bring forward, because they're… if they are not following this ethical academic integrity, like, for that, they should be, like, you know, that should be acknowledged somehow, that they are not following the right academic integrity. Interviewer: And if I understood correctly, it would probably also save you a lot of time too, if you're, like, a bit more sure about how to handle those cases."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,113,"Exactly, exactly. Interviewer: Yeah, okay, great, thank you. I'm just going to paste the next question into the chat. So you already answered this question, if I remember correctly, but I still share it. How did you integrate generative AI into your teaching or assessment feedback during this subject? Anything that you want to add to this question, even though you already talked about it?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,114,"Yes, no, no, nothing, nothing new. I think I have described all these points already. Interviewer: So basically, you were saying that you don't use it much for feedback, but that Subject Coordinator-31269 recommended the teaching staff to use the Canvas built-in tools in regards to providing feedback through video and voice recording, right?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,115,"Exactly. Interviewer: Yeah. Okay. Then, next question. In your opinion, what were the most significant challenges in incorporating generative AI into your teaching or assessments? You were mentioning for the tools that Subject Coordinator-31269, recommended, it's quite time-consuming, if I understood correctly?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,116,"Yeah, because maybe I'm not used to with that, because we, like, you know, we have to mark… I have to… actually, I have to mark a lot of assignments, so, if it's, like, only few, then I could have, like, you know, used that one, or maybe if I get used to, but I think, like, it was a bit time-consuming for me. That's my personal opinion on that. I found it bit time-consuming, because, I have to go through with that video, and then, like, like, you know, record that part, and then upload it again. So, yeah, I thought it was a bit time-consuming, because you get very, like, short time to mark the submission, like, the weekly submission and assignment, so you just need to like, you know, use the time efficiently. Interviewer: And if I remember correctly, in regards to other, generative AI chatbots, like ChatGPT or Google Gemini, you don't use them because they're not accurate enough, I think you were mentioning?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,117,"For assessment? For assessment? Like, assess students? Interviewer: Yeah, into your teaching or assessments, yes."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,118,"Yeah, like, teaching, like, of course, like, we get some information from there for, like, preparing, preparing the tutorial, yeah, but not for assessment, like, we can't, like, use those tools. Those are not reliable. We can't use those tools for marking or assessment, because, and I think we… we are not also, like, you know, ethically, we are not using those tools, like our… our students' tasks over there to, like, you know…We can't just copy our student task and use those tools to check the assignment for us. I think it's not also, like, you know, reliable and also not ethical, like, we shouldn't do that. Yeah, so I don't… I don't use any tools for marking or assessment, but it's only for my preparation purpose. Yes, I use that for my preparation purpose, but not for, marking or assess student. Interviewer: Okay."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,119,"I believe these two are different, because my teaching like assessment is, like, I'm assessing students, what I understand from your question, that when I'm, marking, because we had this discussion with the other teacher that, like, whether we can use any tool, like, because, you know, there are some tools which, I think those are not free, but we can use those tools, like, where you put all themarking rubric and the task, and that tool will, do the marking for you, or can generate an assessment for that, based on that marking. They'll do the task for you. Yeah, so basically that, but we, like, we don't have that, that access. I never use that, because I don't have any access of those tools. I think those are not free. So, yeah, for the assessment purpose, no, I don't use any tool, but for my teaching preparation, yes, I use, of course, sometimes I use, for like, for my preparation. Interviewer: I think assessments here is also aiming for including it into assessment in that sense that students are supposed to critically reflect on their generative AI use for certain tasks or, assignments in the subject that you tutored."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,120,"Okay. Yes, yes, yes, and they… they're very happy to use, because the subject I'm teaching, the Subject Coordinator-31269 subject, it has, like, some tasks incorporated, so students, I see that they are very, like, you know, very comfortable with that, using that, that task. Say, we have two tasks. One is your original task, and the same task, you use a generative AI tool, and they are very happy to do that task, because, you know, it's doing it for them. So, all they need to do is providing the feedback or reflection, like, how good or bad is that one? So they are very comfortable doing that, because they are always… students are, I believe students are using that GenAI tool these days very frequently. All the time, I can see when they're working on the task in the tutor class, I can see that this GenAI tool is open always. So they're getting help with that one. So, which is fine, as long as they can provide correct reflection on their tasks. But not always, not every… as I mentioned earlier, that they are… not everyone, are smart enough to reflect those properly, or maybe they don't bother, like, they just provide it as their own task. And sometimes, like, I… I… I experienced one thing, in my… one of the assignments for that Subject Coordinator-31269, that, some… we use similar kind of assignment before, not the same one. Everyone brought up one scenario for this assignment solution, which, we never thought of, but few of the groups, few of the students' group, they are using the same scenario, then I… I understood that, like, they got this scenario from using the AI tool. Otherwise, like, you know, it is not relevant, but they are bringing it up and providing it as a solution, as part of the solution, though I never experienced that kind of solution before within that subject, for that… for that particular assignment. So then I realized that definitely the tool they are using may be a similar tool, and that AI tool is generating, that similar solution for them, and they're using it as a reference. So, like, I need… they need… I said, okay, if you think that it is that, then you need to convince me. I believe that it is… it shouldn't be part of that solution, but still, if you believe that it is part of the solution, you need to convince us. But they couldn't answer that part, because obviously, they are not, it's not their task, so they couldn't answer this part properly. That's… that's what I, like, I experienced that one from one of the assignments I'm taking for Subject Coordinator-31269. And, of course, sometimes, like, you know, they use these tools, but the smartest students, they rephrase it, using different tools, because there are paraphrasing tools, so they use those tools also for rephrasing it, for paraphrasing… like, as if, like, these two are different, but, it's hard to tell that. It's hard to catch them that it is same assignment, because they use this paraphrasing and everything, they change it around. Since I'm teaching that subject, and I have this experience, so I can easily say that, like, it is the same thing, but it's hard to catch them. You need to, if you want to, like, you know, if you make some comments on that, like, they are… it is similar tasks. Then, like, you know, you need to provide specific instruction that, okay, these are the similar, but they have paraphrased, it is similar, but it is not the same thing. Interviewer: And how could these challenges be better addressed in future offerings? What do you think?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,121,"Like, I think, we… because for this kind of, scenario, we need to discuss with them, because I had these kind of issues with, I think, 2 or 3 groups, so, as Subject Coordinator-31269 explained that, okay, have a discussion with them, let's see what they explain. So, if they come… can come up with, like, good resolution, or they have good answer, then, okay, then we'll see from there. But if they just address that, okay, ESV copied, then it should be… from there, it will be different, like, solution. So yeah, so I had to discuss with them, because, with our discussion with the student, we just can't give them zero, or just can't put them for like, you know, for academic integrity or something. So that's why, like, I mentioned in your previous question that, like, if we have some kind of guidelines or training on this kind of assessment, and how we should deal with that, and how we should reflect on this kind of, like, using this AI tool, that'll be great. Interviewer: So, clearer guidelines of what's the next step if you, as a tutor discover, okay, there might be some… something off in the way the student reflected on their own generative AI use."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,122,"Yes. Interviewer: Okay, great, thank you. I'm just gonna copy and paste the next question into the chat. In your observation as the tutor in 31269, did the use of generative AI tools influence student engagement, learning approaches, or assessment performances?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,123,"Yes, of course it influences, as I just mentioned, that when they have these, specific tasks, using that any generative AI tool. They are very, like, you know, confident, and they're very happy to work on that part. So what I have seen, that, like, they use that AI tool to generate the answer first, and then they use that one to produce their one. So it's other way around. So it shouldn't be. So they use that guidelines and AI tools generated one, and they use as a baseline to draw theirs one, or mostly, like, we have… that subject is basically that we have to do a lot of drawing and modelling, so they use those, guidelines to draw their own model. And these days, like, you can see that, using this, after we incorporated these tools…their, their assessment is better than before. Yeah, so, yeah, they're, like, they're producing, better modelling than before. So, I'm not sure how good or bad their, like, you know, what is their learning, ultimate learning outcome, whether they're really learning, because we don't have any final exam, that's what I think, like, they don't… we don't have any final exam, we… it's only the assessment base, so they can always have these tools in front of them, so they are using it, and they are like, you know, creating better model and diagram for the submission. But if they had to do the similar thing for a final exam, say, for example, the, like, traditional exam, like, they have to, like, you know, like, do those similar things in their final exam, then we could have really understood that whether they have really learned something from those, using those tools or not, because I, I believe that there is no way I can really understand that they are, like, you know, they are learning really, their learning is really improved or something like that, because we don't have final exam for that. Though they have some quiz, they attend those quiz, those are also online. So, I think that if we had some, like, you know, final exam where they can, like, you know, they can really reflect their learning and then we can say that, okay, they have, like, you know, that it has been improved, or they really learned something by using these tools. So my honest opinion is that since we don't have it, so I really can't say that. They are producing good diagram, good outcome, good documents, good submission, but I don't think it's a real, like, no reflection of their ultimate learning that it has been improved or not improved, I don't think so. Interviewer: Okay, thank you, that's a great insight. So you would say, in general, the student engagement is positive, you observed it as positive, and also you observed a change of learning approach, that they use generative AI first to then build their own solution around it. Interviewer: In terms of what 31269 offers in regards to assessment, it's an improvement, yes, but you think it's, not… you can't really evaluate if the learning outcome actually, improved for students, because there's no real feedback in the subject for that."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,124,"Yes. Interviewer: Okay, great, thank you. Next question, I'm just gonna copy the question into the chat. You already talked around some of it, so excuse me if you have to repeat yourself again. While marking, did you observe whether students were able to critically evaluate AI-generated content, or did they tend to rely on it without verification? What strategies did you use to help them develop evaluative judgment?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,125,"Not, not always they can, like, you know, evaluate the outcome. Like, they really can't reflect all the time, like, whether it is good or bad. So they just provide some basic, basic reflection on that. And, I, like, we tried to, like, it's sort of, like, part of our tutorial learning, like, providing, assessment tasks that, we asked them how you have, like, you know, what you have done. It wasn't real…or, like, right reflection. It could be better if you incorporate this, these, these things. So the reflection they provide using that tool is not always in the right format. They really can't, like, provide, or evaluate those outcomes properly. Very basic, very basic, in my… in one word, I can say that. They just provide very basic, like, you know, reflection on those outcome… it is, like, or those drawing or modelling they use, they created by using an AI tool. So, it says that, like, they are able to critically evaluate? No, no, they… they really can't evaluate it critically. They just provide, like, very generic or very basic reflection on those. Interviewer: Would you say that's for the majority of the class?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,126,"Yes, majority of the class. Interviewer: And what strategies did you maybe use to help them develop evaluative judgment in the course of those 12 weeks?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,127,"So we provide, like, guidelines that, okay, the way you have to reflect, like… we provide feedback, like, a written feedback for the submission, so it should be, like, and also we provide feedback, like, during the tutorial of that, like, the way you have reflect… provided the reflection, it wasn't right, or it was not enough, so you should do more critical, like, you know, analysis on those, outcomes. So, basically, you provide the written feedback on their, on their task. Interviewer: Okay, thank you. And what teaching strategies or interventions could maybe better support the development of students' critical evaluation skills in future offerings?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,128,"Since, I think, like, they… if they use those, like, you know. My understanding is they really… when they use these tools to generate any diagrams or models or whatever, because, because of this, online lecture, which I also find are not very effective for the students, because they… because we can't force them, obviously, it's not mandatory, and they are not high school kids anymore, so it's up to them. So they just show up to the class without any, like, prior knowledge of what they are going to learn today. So they just straight away jump into the task, and that's why they… they really don't know what they are doing. So, we need to, as a tutor, we need to provide them some guidelines that what you're going to do. So, based on this idea, because in this 2 hours time, we need to go through… we need to give them enough time to work on that, so we don't have enough time to brief them all the tasks they are going to do. They are supposed to know this content beforehand, before coming to the class. Studying the lecture, attending the lecture, so most of the students, they just, like, blank about this content they're going to work on today. So, like, starting… so you need to pro… starting from this content, what they are going to do, and how they're going to do it, and what they're going to do it, everything…it's not possible for them to cover in this 2 hours time. But if they had, like, you know, previous knowledge, or they have the idea about the content, then they could have done it properly. Because within that time, it's not, like, you know, because they don't have any idea what they're going to do in today's class. So they really, like, you know, within this time, they really can't critically evaluate, because they don't know what they're doing. So within that time, and as a tutor, we are just giving them brief, like, we provide them brief discussion that what they're going to do today, and how they're going to do it today. So with that brief discussion, it's not… I don't think that they… they get much idea about how they can critically evaluate this, this, generated content, AI-generated content, because they don't know it. So what's not in your mind, you can't see it. Interviewer: Okay, so you would say probably it needs a stronger connection, again, somehow, between students and the actual content as preparation before actually coming to tutorial classes."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,129,"Exactly, exactly. So, within that time, they… they can't do this… because very few students I can see that they can do it, because they attend the lecture, or even they… they know the content, like, what they are before. They didn't attend the lecture, but they… they have gone through the content, what they're going to do. So they can, like, they can evaluate. As I just mentioned, if you can't see it, if it's not in your mind. So they don't know what they're looking for. Like, to evaluate it critically, they need to know what, what is the, like, you know, whether it is good or bad, they don't know, because they don't know the content. Yeah. So that's the… that's the problem. I find it… I think it's for every… every tutor, and especially for this subject 31269, I can say. Interviewer: Yeah, I'm also a tutor, and I can definitely relate to that what you're saying, yeah."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,130,"Yes, because you need to know what I'm doing it, whether it's right or wrong. To evaluate it, you need to know whether, like, you know, what should be in there. Interviewer: I love the perspective. It's… it's a great point. Thank you, Israt."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,131,"No, okay, most welcome, my pleasure. Interviewer: Next question, I just put it in the chat again. To what extent were students aware of any ethical guidelines for using generative AI in their assessments?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,132,"We… we have a… we have a, like, you know, provided… we have provided, a standard guidelines for using, any AI tool in their assessment. It is integrated part, like, if you use it, even if you don't use it, you should, like, you know, you should acknowledge that. So, again, not everyone…they just don't acknowledge, and they just simply say that we didn't use it. And, I think as a first-year student, like, some of them, they really don't understand, so we… at the beginning, we… we provided them some, like, you know, like, you know guidelines that if you really don't follow these, you'll be really penalized, or, like, you know, you'll be, like, you need to face this academic integrity. So, since then, they are a bit aware of that, like, it happened with few, few groups. So, since then, they are a bit aware of that. Okay, they just kind of straight away copy and paste. At the beginning, they just straight away used to copy and paste without any acknowledgement. And even if you acknowledge it, you just can't use copy and paste. So, you need to modify it for your..You can use it as a guideline. So, I think, with due time, when they're, like, more familiar with the subject, after a few weeks, they… they now understand that, how, like, what's this ethical and to what, like, they can use this AI tool, and how they should, like, you know, use this acknowledgement for this. For anything they used to copy. They're, like, at the end of the semester, I can say that, okay, like, yes, they know. Interviewer: So during the course of the semester, they slowly understand."
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,133,Yes. Interviewer: …are aware of the ethical guidelines.
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,134,Yes. Interviewer: Do you have any strategies in mind to maybe further improve their understanding or application of these guidelines?
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,135,"The one, because they don't follow instruction, hardly students, they don't follow instruction, only, only to, like, make them understand is, because we have some marks, dedicated marks for if they don't use this, guideline, or if they don't provide that acknowledgement, they just get zero for that part. So, if they get zero that is the only thing they can focus on, that, okay, we need to, we need to be, like, you know, up to that extent, we can go, and if we didn't do that, we didn't follow that acknowledgement part, so if I want to get better marks, I need to follow the guideline, otherwise I'll lose marks for that. Punishing them with less marks is the only guideline, I think, because they don't follow the instruction. That's my experience, from the subject, I can say. Interviewer: Yeah, okay, thank you. Next question. Did you encounter any ethical concerns? For example, over-reliance on AI, plagiarism, misuse of AI tools during the semester?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,136,"From the student, like, they did… yeah, at the beginning, they had, yeah, so we, we had discussion with them, like, since it was, like, the, like, the first one or two weeks, so, that was like, they just used to copy and paste, no acknowledgement or no changing or something. So we had a discussion with those groups, and we, like, I made them understand that it is not ethical, you can't do it. We are not punishing you at this moment, only… only…zero is up to this part, but if you don't follow this guideline, it will be… it will be taken as an academic integrity, and you need to face the consequence for that. So, yeah, so after that, I think they have learned the lesson, and they are following the guidelines how to use these. But, rather than that, or beside that, I didn't have any other concern, which is really, like, you know, we need to put them as a, like, punish them for academic integrity, or take it further for, any, like, formal assessment for that. I didn't have any issue in my class. Interviewer: Okay, great, thank you. Next question. Interviewer: How effective were the current subject guidelines and scaffolding activities, as well as resources in promoting ethical and critical use of generative AI? If you had to maybe rank it from a scale from 0 to 10?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,137,"The guideline is, I think…I can give it 8. But it's all about the students, whether they follow the instruction or not, because as I mentioned again, before that, they really don't follow the instruction, so the guidelines are there, like. All the… all the activities has been really structured well, and, like, you know, resources are there, so… but they need to follow. So I think, like, it's there, but they need to follow. I think it's well structured, and and you also, like, every class, in every class, we provide them guidelines that how ethically they should use any generative AI tool, so that they can get best out of it, but still, it's not, like, you know, they don't break that academic integrity, but they need to follow it. I think the guidelines and the, like, you know, it has been structured well. But we need to make some… I think we need to make some mechanism for them, like, so they really… I think it's for all subjects, they need to follow this guideline for every subject of any ethical issue for… but we just need to make sure that they follow the instruction. Interviewer: So do you maybe have, like, any enhancement in mind that you would recommend for future curriculum design of 31269?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,138,"I think, like, students, if they also have some kind of training about that, that'd be great. Like, it's a general, like, you know, general session for all students, like, they have to attend that session. It is about how they, ethically, they can use this, any AI tool for their study. I think that will be great also. Like, a mandatory general session for… every student. So, I think that will, like, they need… then they can't say that I didn't know, or, like, you know, they… at least they have this in their mind that, okay, I have… I have seen this, even I didn't read it for this specific subject, but in that session or from that session, I have learned that how ethically I can use these tools for any of my subjects, because it will be a general, like general, session. I think for students also, it would be great if we can provide a mandatory session for every student for the first year, yeah, for the first year student when they start university, because these are all first-year students who are doing this subject. Interviewer: Thank you. Next question. Looking ahead, what improvements would you suggest for integrating generative AI tools more effectively into assessments and learning activities?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,139,"the tool, like, we are using now, like, we can't… we don't have time, basically, for showing them, like, how, like, you know, how they can use those tools, and how critically they can, evaluate those tools, though Subject Coordinator-31269, like, you know, in the lectures she gone through with the task that… how you can assess that, like, whether it… you generate one diagram or model for one topic, and it has produced you some diagram, but how you can assess that one. She… she gone through with that task in the tutorial… in the lecture, but as I just mentioned, students, they just don't, like, you know, follow the lectures, so they end up doing the same mistakes in the tutorial class. Since students come to the class, in the tutorial class, if we have some time for that… for that section, like, how they can assess that diagram, or that produced one, what they have produced using that GenAI tool, and how they can assess that, I think that will help them to critically evaluate those outcomes. But because it's 2 hours time, we can't implement everything. But at least, like, every now and then, for maybe for critical tasks, or for critical activities, if we can also, allocate some time for that. Because I know Subject Coordinator-31269 gone through it in the lectures, the same task, how to assess those diagrams, but, even the same thing, because students most rely on the tutorial class, so if we can include those within the tutorial time, I think that will help a student to understand that… how they should assess those, outcomes. Interviewer: Okay, thank you. Interviewer: Next question, what types of resources, support, or professional development would be most valuable to help you as a tutor, teaching staff, and other tutors confidently teach in A-integrated subjects in the future?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,140,"I think I have mentioned that one, like, a, like, general training session for all the tutor. Interviewer: Yeah, anything else that's in your mind, except the general training session or professional development?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,141,"Not really, I can't think of any other resource, because I'm not, I'm not, like, a very, AI person using that tool very much. So if I would have used those, very frequently, then maybe I would have some idea about that. Sorry, I don't have, any other, any, yeah, any other particular thought of… about that, at this moment. Interviewer: All good. Thank you so much, Israt. Now we just have one last block for the interview that I want to go through, which is about the intervention activities that were happening in the tutorials week 5, 8, and 11. And I just want to maybe let you tell me a bit about the observed student, enthusiasm about those sessions. So what generative AI tools were used, for example?"
tutor,31269,Spring,Third,tutor,SPR-P05,SPR-P05,142,"Okay, they used, like, the Copilot one that we asked them to use, so mostly they use that Copilot one, because, I asked some students whether they use, the tools or not. So, they said that ChatGPT is not, not good enough to produce that kind of diagram, so it just provides some standard, like, you know, not, actual diagram. It provides some, like, you know, just, standard output as a text format, so they… they like to use this Copilot, which is, I think we also advise them to use the Copilot. And, they were, I think I also mentioned earlier that they are very, very interested about using those tools for the assessment, because then they have this, they have this, like, you know, outline that they're always… they're already using for that task in that… those particular week, and then they use those outline to form their original, diagram or model. Was that your question? Like, how do you use it? Interviewer: Beautiful. And was the objective of each intervention activity clear to them?"
